time,lane_exit_A,lane_exit_B,lane_exit_D
13547,16.98,10.78,20.75
13548,16.98,10.78,20.75
13549,16.98,10.78,20.75
13550,16.98,10.78,20.75
13551,16.98,10.78,20.75
13552,16.98,10.78,20.75
13553,16.98,10.78,20.75
13554,16.98,10.78,20.75
13555,16.98,10.78,20.75
13556,16.98,10.78,20.75
13557,16.98,10.78,20.75
13558,16.98,10.78,20.75
13559,16.98,10.78,20.75
13560,16.98,10.78,20.75
13561,16.98,10.78,20.75
13562,16.98,10.78,20.75
13563,16.98,10.78,20.75
13564,16.98,10.78,20.75
13565,16.98,10.78,20.75
13566,16.98,10.78,20.75
13567,16.98,10.78,20.75
13568,16.98,10.78,20.75
13569,16.98,10.78,20.75
13570,16.98,10.78,20.75
13571,16.98,10.78,20.75
13572,16.98,10.78,20.75
13573,16.98,10.78,20.75
13574,16.98,10.78,20.75
13575,16.98,10.78,20.75
13576,16.98,10.78,20.75
13577,16.98,10.78,20.75
13578,16.98,10.78,20.75
13579,16.98,10.78,20.75
13580,16.98,10.78,20.75
13581,16.98,10.78,20.75
13582,16.98,10.78,20.75
13583,16.98,10.78,20.75
13584,16.98,10.78,20.75
13585,16.98,10.78,20.75
13586,16.98,10.78,20.75
13587,16.98,10.78,20.75
13588,16.98,10.78,20.75
13589,16.98,10.78,20.75
13590,16.98,10.78,20.75
13591,16.98,10.78,20.75
13592,16.98,10.78,20.75
13593,16.98,10.78,20.75
13594,16.98,10.78,20.75
13595,16.98,10.78,20.75
13596,16.98,10.78,20.75
13597,16.98,10.78,20.75
13598,16.98,10.78,20.75
13599,16.98,10.78,20.75
13600,16.98,10.78,20.75
13601,16.98,10.78,20.75
13602,16.98,10.78,20.75
13603,16.98,10.78,20.75
13604,16.98,10.78,20.75
13605,16.98,10.78,20.75
13606,16.98,10.78,20.75
13607,16.98,10.78,20.75
13608,16.98,10.78,20.75
13609,16.98,10.78,20.75
13610,16.98,10.78,20.75
13611,16.98,10.78,20.75
13612,16.98,10.78,20.75
13613,16.98,10.78,20.75
13614,16.98,10.78,20.75
13615,16.98,10.78,20.75
13616,16.98,10.78,21.15
13617,16.98,10.78,21.15
13618,16.98,10.78,21.15
13619,16.98,10.78,21.15
13620,16.98,10.78,21.15
13621,16.98,10.78,21.15
13622,16.98,10.78,21.15
13623,16.98,10.78,21.15
13624,16.98,10.78,21.15
13625,16.98,10.78,21.15
13626,16.98,10.78,21.15
13627,16.98,10.78,21.15
13628,16.98,10.78,21.15
13629,16.98,10.78,21.15
13630,16.98,10.78,21.15
13631,16.98,10.78,21.15
13632,16.98,10.78,21.15
13633,16.98,10.78,21.15
13634,16.98,10.78,21.15
13635,16.98,10.78,21.15
13636,16.98,10.78,21.15
13637,16.98,10.78,21.15
13638,16.98,10.78,21.15
13639,16.98,10.78,21.15
13640,16.98,10.78,21.15
13641,16.98,10.78,21.15
13642,16.98,10.78,21.15
13643,16.98,10.78,21.15
13644,16.98,10.78,21.15
13645,16.98,10.78,21.15
13646,16.98,10.78,21.15
13647,16.98,10.78,21.15
13648,16.98,10.78,21.15
13649,16.98,10.78,21.15
13650,16.98,10.78,21.15
13651,16.98,10.78,21.15
13652,16.98,10.78,21.15
13653,16.98,10.78,21.15
13654,16.98,10.78,21.15
13655,16.98,10.78,21.15
13656,16.98,10.78,21.15
13657,16.98,10.78,21.15
13658,16.98,10.78,21.15
13659,16.98,10.78,21.15
13660,16.98,10.78,21.15
13661,16.98,10.78,21.15
13662,16.98,10.78,21.15
13663,16.98,10.78,21.15
13664,16.98,10.78,21.15
13665,16.98,10.78,21.15
13666,16.98,10.78,21.15
13667,16.98,10.78,21.15
13668,16.98,10.78,21.15
13669,16.98,10.78,21.15
13670,16.98,10.78,21.15
13671,16.98,10.78,21.15
13672,16.98,10.78,21.15
13673,16.98,10.78,21.15
13674,16.98,10.78,21.15
13675,16.98,10.78,21.15
13676,16.98,10.78,21.15
13677,16.98,10.78,21.15
13678,16.98,10.78,21.15
13679,16.98,10.78,21.15
13680,16.98,10.78,21.15
13681,16.98,10.78,21.15
13682,16.98,10.78,21.15
13683,16.98,10.78,21.15
13684,16.98,10.78,21.15
13685,16.98,10.78,21.15
13686,16.98,10.78,21.15
13687,16.98,10.78,21.15
13688,16.98,10.78,21.15
13689,16.98,10.78,21.15
13690,16.98,10.78,21.15
13691,16.98,10.78,21.15
13692,16.98,10.78,21.15
13693,16.98,10.78,21.15
13694,16.98,10.78,21.15
13695,16.98,10.78,21.15
13696,16.98,10.78,21.15
13697,16.98,10.78,21.15
13698,16.98,10.78,21.15
13699,16.98,10.78,21.15
13700,16.98,10.78,21.15
13701,16.98,10.78,21.15
13702,16.98,10.78,21.15
13703,16.98,10.78,21.15
13704,16.98,10.78,21.15
13705,16.98,10.78,21.15
13706,16.98,10.78,21.15
13707,16.98,10.78,21.15
13708,16.98,10.78,21.15
13709,16.98,10.78,21.15
13710,16.98,10.78,21.15
13711,16.98,10.78,21.15
13712,16.98,10.78,21.15
13713,16.98,10.78,21.15
13714,16.98,10.78,21.15
13715,16.98,10.78,21.15
13716,16.98,10.78,21.15
13717,16.98,10.78,21.15
13718,16.98,10.78,21.15
13719,16.98,10.78,21.15
13720,16.98,10.78,21.15
13721,16.98,10.78,21.15
13722,16.98,10.78,21.15
13723,16.98,10.78,21.15
13724,16.98,10.78,21.15
13725,16.98,10.78,21.15
13726,16.98,10.78,21.15
13727,16.98,10.78,21.15
13728,16.98,10.78,21.15
13729,16.98,10.78,21.15
13730,16.98,10.78,21.15
13731,16.98,10.78,21.15
13732,16.98,10.78,21.15
13733,16.98,10.78,21.15
13734,16.98,10.78,21.15
13735,16.98,10.78,21.15
13736,16.98,10.78,21.15
13737,16.98,12.93,21.15
13738,16.98,12.93,21.15
13739,16.98,12.93,21.15
13740,16.98,12.93,21.15
13741,16.98,12.93,21.15
13742,16.98,12.93,21.15
13743,16.98,12.93,21.15
13744,16.98,12.93,21.15
13745,16.98,12.93,21.15
13746,16.98,12.93,21.15
13747,16.98,12.93,21.15
13748,16.98,12.93,21.15
13749,16.98,12.93,21.15
13750,16.98,12.93,21.15
13751,16.98,12.93,21.15
13752,16.98,12.93,21.15
13753,16.98,12.93,21.15
13754,16.98,12.93,21.15
13755,16.98,12.93,21.15
13756,16.98,12.93,21.15
13757,16.98,12.93,21.15
13758,16.98,12.93,21.15
13759,16.98,12.93,21.15
13760,16.98,12.93,21.15
13761,16.98,12.93,21.15
13762,16.98,12.93,21.15
13763,16.98,12.93,21.15
13764,16.98,12.93,21.15
13765,16.98,12.93,21.15
13766,16.98,12.93,21.15
13767,16.98,12.93,21.15
13768,16.98,12.93,21.15
13769,16.98,12.93,21.15
13770,16.98,12.93,21.15
13771,16.98,12.93,21.15
13772,16.98,12.93,21.15
13773,16.98,12.93,21.15
13774,16.98,12.93,21.15
13775,16.98,12.93,21.15
13776,16.98,12.93,21.15
13777,16.98,12.93,21.15
13778,16.98,12.93,21.15
13779,16.98,12.93,21.15
13780,16.98,12.93,21.15
13781,16.98,12.93,21.15
13782,16.98,12.93,21.15
13783,16.98,12.93,21.15
13784,16.98,12.93,21.15
13785,16.98,12.93,21.15
13786,16.98,12.93,21.15
13787,16.98,12.93,21.15
13788,16.98,12.93,21.15
13789,16.98,12.93,21.15
13790,16.98,12.93,21.15
13791,16.98,12.93,21.15
13792,16.98,12.93,21.15
13793,16.98,12.93,21.15
13794,16.98,12.93,21.15
13795,16.98,12.93,21.15
13796,16.98,12.93,21.15
13797,16.98,12.93,21.15
13798,16.98,12.93,21.15
13799,16.98,12.93,21.15
13800,16.98,12.93,21.15
13801,16.98,12.93,21.15
13802,16.98,12.93,21.15
13803,16.98,12.93,21.15
13804,16.98,12.93,21.15
13805,16.98,12.93,21.15
13806,16.98,12.93,21.15
13807,16.98,12.93,21.15
13808,16.98,12.93,21.15
13809,16.98,12.93,21.15
13810,16.98,12.93,21.15
13811,16.98,12.93,21.15
13812,16.98,12.93,21.15
13813,16.98,12.93,21.15
13814,16.98,12.93,21.15
13815,16.98,12.93,21.15
13816,16.98,12.93,21.15
13817,16.98,12.93,21.15
13818,16.98,12.93,21.15
13819,16.98,12.93,21.15
13820,16.98,12.93,21.15
13821,16.98,12.93,21.15
13822,16.98,12.93,21.15
13823,16.98,12.93,21.15
13824,16.98,12.93,21.15
13825,16.98,12.93,21.15
13826,16.98,12.93,21.15
13827,16.98,12.93,21.15
13828,16.98,12.93,21.15
13829,16.98,12.93,21.15
13830,16.98,12.93,21.15
13831,16.98,12.93,21.15
13832,16.98,12.93,21.15
13833,16.98,12.93,21.15
13834,16.98,12.93,21.15
13835,16.98,12.93,21.15
13836,16.98,12.93,21.15
13837,16.98,12.93,21.15
13838,16.98,12.93,21.15
13839,16.98,12.93,21.15
13840,16.98,12.93,21.15
13841,16.98,12.93,21.15
13842,16.98,12.93,21.15
13843,16.98,12.93,21.15
13844,16.98,12.93,21.15
13845,16.98,12.93,21.15
13846,16.98,12.93,21.15
13847,16.98,12.93,21.15
13848,16.98,12.93,21.15
13849,16.98,12.93,21.15
13850,16.98,12.93,21.15
13851,16.98,12.93,21.15
13852,16.98,12.93,21.15
13853,16.98,12.93,21.15
13854,16.98,12.93,21.15
13855,16.98,12.93,21.15
13856,16.98,12.93,21.15
13857,16.98,12.93,21.15
13858,16.98,12.93,21.15
13859,16.98,12.93,21.15
13860,16.98,12.93,21.15
13861,16.98,12.93,21.15
13862,16.98,12.93,21.15
13863,16.98,12.93,21.15
13864,16.98,12.93,21.15
13865,16.98,12.93,21.15
13866,16.98,12.93,21.15
13867,16.98,12.93,21.15
13868,16.98,12.93,21.15
13869,16.98,12.93,21.15
13870,16.98,12.93,21.15
13871,16.98,12.93,21.15
13872,16.98,12.93,21.15
13873,16.98,12.93,21.15
13874,16.98,12.93,21.15
13875,16.98,12.93,21.15
13876,16.98,12.93,21.15
13877,16.98,12.93,21.15
13878,16.98,12.93,21.15
13879,16.98,12.93,21.15
13880,16.98,12.93,21.15
13881,16.98,12.93,21.15
13882,16.98,12.93,21.15
13883,16.98,12.93,21.15
13884,16.98,12.93,21.15
13885,16.98,12.93,21.15
13886,16.98,12.93,21.15
13887,16.98,12.93,21.15
13888,16.98,12.93,21.15
13889,16.98,12.93,21.15
13890,16.98,12.93,21.15
13891,16.98,12.93,21.15
13892,16.98,12.93,21.15
13893,16.98,12.93,21.15
13894,16.98,12.93,21.15
13895,16.98,12.93,21.15
13896,16.98,12.93,21.15
13897,16.98,12.93,21.15
13898,16.98,12.93,21.15
13899,16.98,12.93,21.15
13900,16.98,12.93,21.15
13901,16.98,12.93,21.15
13902,16.98,12.93,21.15
13903,16.98,12.93,21.15
13904,16.98,12.93,21.15
13905,16.98,12.93,21.15
13906,16.98,12.93,21.15
13907,16.98,12.93,21.15
13908,16.98,12.93,21.15
13909,16.98,12.93,21.15
13910,16.98,12.93,21.15
13911,16.98,12.93,21.15
13912,16.98,12.93,21.15
13913,16.98,12.93,21.15
13914,16.98,12.93,21.15
13915,16.98,12.93,21.15
13916,16.98,12.93,21.15
13917,16.98,12.93,21.15
13918,16.98,12.93,21.15
13919,16.98,12.93,21.15
13920,16.98,12.93,21.15
13921,16.98,12.93,21.15
13922,16.98,12.93,21.15
13923,16.98,12.93,21.15
13924,16.98,12.93,21.15
13925,16.98,12.93,21.15
13926,16.98,12.93,21.15
13927,16.98,12.93,21.15
13928,16.98,12.93,21.15
13929,16.98,12.93,21.15
13930,16.98,12.93,21.15
13931,16.98,12.93,21.15
13932,16.98,12.93,21.15
13933,16.98,12.93,21.15
13934,16.98,12.93,21.15
13935,16.98,12.93,21.15
13936,16.98,12.93,21.15
13937,16.98,12.93,21.15
13938,16.98,12.93,21.15
13939,16.98,12.93,21.15
13940,16.98,12.93,21.15
13941,16.98,12.93,21.15
13942,16.98,12.93,21.15
13943,16.98,12.93,21.15
13944,16.98,12.93,21.15
13945,16.98,12.93,21.15
13946,16.98,12.93,21.15
13947,16.98,12.93,21.15
13948,16.98,12.93,21.15
13949,16.98,12.93,21.15
13950,16.98,12.93,21.15
13951,16.98,12.93,21.15
13952,16.98,12.93,21.15
13953,16.98,12.93,21.15
13954,16.98,12.93,21.15
13955,16.98,12.93,21.15
13956,16.98,12.93,21.15
13957,16.98,12.93,21.15
13958,16.98,12.93,21.15
13959,16.98,12.93,21.15
13960,16.98,12.93,21.15
13961,16.98,12.93,21.15
13962,16.98,12.93,21.15
13963,16.98,12.93,21.15
13964,16.98,12.93,21.15
13965,16.98,12.93,21.15
13966,16.98,12.93,21.15
13967,16.98,12.93,21.15
13968,16.98,12.93,21.15
13969,16.98,12.93,21.15
13970,16.98,12.93,21.15
13971,16.98,12.93,21.15
13972,16.98,12.93,21.15
13973,16.98,12.93,21.15
13974,16.98,12.93,21.15
13975,16.98,12.93,21.15
13976,16.98,12.93,21.15
13977,16.98,12.93,21.15
13978,16.98,12.93,21.15
13979,16.98,12.93,21.15
13980,16.98,12.93,21.15
13981,16.98,12.93,21.15
13982,16.98,12.93,21.15
13983,16.98,12.93,21.15
13984,16.98,12.93,21.15
13985,16.98,12.93,21.15
13986,16.98,12.93,21.15
13987,16.98,12.93,21.15
13988,16.98,12.93,21.15
13989,16.98,12.93,21.15
13990,16.98,12.93,21.15
13991,16.98,12.93,21.15
13992,16.98,12.93,21.15
13993,16.98,12.93,21.15
13994,16.98,12.93,21.15
13995,16.98,12.93,21.15
13996,16.98,12.93,21.15
13997,16.98,12.93,21.15
13998,16.98,12.93,21.15
13999,16.98,12.93,21.15
14000,16.98,12.93,21.15
14001,16.98,12.93,21.15
14002,16.98,12.93,21.15
14003,16.98,12.93,21.15
14004,16.98,12.93,21.15
14005,16.98,12.93,21.15
14006,16.98,12.93,21.15
14007,16.98,12.93,21.15
14008,16.98,12.93,21.15
14009,16.98,12.93,21.15
14010,16.98,12.93,21.15
14011,16.98,12.93,21.15
14012,16.98,12.93,21.15
14013,16.98,12.93,21.15
14014,16.98,12.93,21.15
14015,16.98,12.93,21.15
14016,16.98,12.93,21.15
14017,16.98,12.93,21.15
14018,16.98,12.93,21.15
14019,16.98,12.93,21.15
14020,16.98,12.93,21.15
14021,16.98,12.93,21.15
14022,16.98,12.93,21.15
14023,16.98,12.93,21.15
14024,16.98,12.93,21.15
14025,16.98,12.93,21.15
14026,16.98,12.93,21.15
14027,16.98,12.93,21.15
14028,16.98,12.93,21.15
14029,16.98,12.93,21.15
14030,16.98,12.93,21.15
14031,16.98,12.93,21.15
14032,16.98,12.93,21.15
14033,16.98,12.93,21.15
14034,16.98,12.93,21.15
14035,16.98,12.93,21.15
14036,16.98,12.93,21.15
14037,16.98,12.93,21.15
14038,16.98,12.93,21.15
14039,16.98,12.93,21.15
14040,16.98,12.93,21.15
14041,16.98,12.93,21.15
14042,16.98,12.93,21.15
14043,16.98,12.93,21.15
14044,16.98,12.93,21.15
14045,16.98,12.93,21.15
14046,16.98,12.93,21.15
14047,16.98,12.93,21.15
14048,16.98,12.93,21.15
14049,16.98,12.93,21.15
14050,16.98,12.93,21.15
14051,16.98,12.93,21.15
14052,16.98,12.93,21.15
14053,16.98,12.93,21.15
14054,16.98,12.93,21.15
14055,16.98,12.93,21.15
14056,16.98,12.93,21.15
14057,16.98,12.93,21.15
14058,16.98,12.93,21.15
14059,16.98,12.93,21.15
14060,16.98,12.93,21.15
14061,16.98,12.93,21.15
14062,16.98,12.93,21.15
14063,16.98,12.93,21.15
14064,16.98,12.93,21.15
14065,16.98,12.93,21.15
14066,16.98,12.93,21.15
14067,16.98,12.93,21.15
14068,16.98,12.93,21.15
14069,16.98,12.93,21.15
14070,16.98,12.93,21.15
14071,16.98,12.93,21.15
14072,16.98,12.93,21.15
14073,16.98,12.93,21.15
14074,16.98,12.93,21.15
14075,16.98,12.93,21.15
14076,16.98,12.93,21.15
14077,16.98,12.93,21.15
14078,16.98,12.93,21.15
14079,16.98,12.93,21.15
14080,16.98,12.93,21.15
14081,16.98,12.93,21.15
14082,16.98,12.93,21.15
14083,16.98,12.93,21.15
14084,16.98,12.93,21.15
14085,16.98,12.93,21.15
14086,16.98,12.93,21.15
14087,16.98,12.93,21.15
14088,16.98,12.93,21.15
14089,16.98,12.93,21.15
14090,16.98,12.93,21.15
14091,16.98,12.93,21.15
14092,16.98,12.93,21.15
14093,16.98,12.93,21.15
14094,16.98,12.93,21.15
14095,16.98,12.93,21.15
14096,16.98,12.93,21.15
14097,16.98,12.93,21.15
14098,16.98,12.93,21.15
14099,16.98,12.93,21.15
14100,16.98,12.93,21.15
14101,16.98,12.93,21.15
14102,16.98,12.93,21.15
14103,16.98,12.93,21.15
14104,16.98,12.93,21.15
14105,16.98,12.93,21.15
14106,16.98,12.93,21.15
14107,16.98,12.93,21.15
14108,16.98,12.93,21.15
14109,16.98,12.93,21.15
14110,16.98,12.93,21.15
14111,16.98,12.93,21.15
14112,16.98,12.93,21.15
14113,16.98,12.93,21.15
14114,16.98,12.93,21.15
14115,16.98,12.93,21.15
14116,16.98,12.93,21.15
14117,16.98,12.93,21.15
14118,16.98,12.93,21.15
14119,16.98,12.93,21.15
14120,16.98,12.93,21.15
14121,16.98,12.93,21.15
14122,16.98,12.93,21.15
14123,16.98,12.93,21.15
14124,16.98,12.93,21.15
14125,16.98,12.93,21.15
14126,16.98,12.93,21.15
14127,16.98,12.93,21.15
14128,16.98,12.93,21.15
14129,16.98,12.93,21.15
14130,16.98,12.93,21.15
14131,16.98,12.93,21.15
14132,16.98,12.93,21.15
14133,16.98,12.93,21.15
14134,16.98,12.93,21.15
14135,16.98,12.93,21.15
14136,16.98,12.93,21.15
14137,16.98,12.93,21.15
14138,16.98,12.93,21.15
14139,16.98,12.93,21.15
14140,16.98,12.93,21.15
14141,16.98,12.93,21.15
14142,16.98,12.93,21.15
14143,16.98,12.93,21.15
14144,16.98,12.93,21.15
14145,16.98,12.93,21.15
14146,16.98,12.93,21.15
14147,16.98,12.93,21.15
14148,16.98,12.93,21.15
14149,16.98,12.93,21.15
14150,16.98,12.93,21.15
14151,16.98,12.93,21.15
14152,16.98,12.93,21.15
14153,16.98,12.93,21.15
14154,16.98,12.93,21.15
14155,16.98,12.93,21.15
14156,16.98,12.93,21.15
14157,16.98,12.93,21.15
14158,16.98,12.93,21.15
14159,16.98,12.93,21.15
14160,16.98,12.93,21.15
14161,16.98,12.93,21.15
14162,16.98,12.93,21.15
14163,16.98,12.93,21.15
14164,16.98,12.93,21.15
14165,16.98,12.93,21.15
14166,16.98,12.93,21.15
14167,16.98,12.93,21.15
14168,16.98,12.93,21.15
14169,16.98,12.93,21.15
14170,16.98,12.93,21.15
14171,16.98,12.93,21.15
14172,16.98,12.93,21.15
14173,16.98,12.93,21.15
14174,16.98,12.93,21.15
14175,16.98,12.93,21.15
14176,16.98,12.93,21.15
14177,16.98,12.93,21.15
14178,16.98,12.93,21.15
14179,16.98,12.93,21.15
14180,16.98,12.93,21.15
14181,16.98,12.93,21.15
14182,16.98,12.93,21.15
14183,16.98,12.93,21.15
14184,16.98,12.93,21.15
14185,16.98,12.93,21.15
14186,16.98,12.93,21.15
14187,16.98,12.93,21.15
14188,16.98,12.93,21.15
14189,16.98,12.93,21.15
14190,16.98,12.93,21.15
14191,16.98,12.93,21.15
14192,16.98,12.93,21.15
14193,16.98,12.93,21.15
14194,16.98,12.93,21.15
14195,16.98,12.93,21.15
14196,16.98,12.93,21.15
14197,16.98,12.93,21.15
14198,16.98,12.93,21.15
14199,16.98,12.93,21.15
14200,16.98,12.93,21.15
14201,16.98,12.93,21.15
14202,16.98,12.93,21.15
14203,16.98,12.93,21.15
14204,16.98,12.93,21.15
14205,16.98,12.93,21.15
14206,16.98,12.93,21.15
14207,16.98,12.93,21.15
14208,16.98,12.93,21.15
14209,16.98,12.93,21.15
14210,16.98,12.93,21.15
14211,16.98,12.93,21.15
14212,16.98,12.93,21.15
14213,16.98,12.93,21.15
14214,16.98,12.93,21.15
14215,16.98,12.93,21.15
14216,16.98,12.93,21.15
14217,16.98,12.93,21.15
14218,16.98,12.93,21.15
14219,16.98,12.93,21.15
14220,16.98,12.93,21.15
14221,16.98,12.93,21.15
14222,16.98,12.93,21.15
14223,16.98,12.93,21.15
14224,16.98,12.93,21.15
14225,16.98,12.93,21.15
14226,16.98,12.93,21.15
14227,16.98,12.93,21.15
14228,16.98,12.93,21.15
14229,16.98,12.93,21.15
14230,16.98,12.93,21.15
14231,16.98,12.93,21.15
14232,16.98,12.93,21.15
14233,16.98,12.93,21.15
14234,16.98,12.93,21.15
14235,16.98,12.93,21.15
14236,16.98,12.93,21.15
14237,16.98,12.93,21.15
14238,16.98,12.93,21.15
14239,16.98,12.93,21.15
14240,16.98,12.93,21.15
14241,16.98,12.93,21.15
14242,16.98,12.93,21.15
14243,16.98,12.93,21.15
14244,16.98,12.93,21.15
14245,16.98,12.93,21.15
14246,16.98,12.93,21.15
14247,16.98,12.93,21.15
14248,16.98,12.93,21.15
14249,16.98,12.93,21.15
14250,16.98,12.93,21.15
14251,16.98,12.93,21.15
14252,16.98,12.93,21.15
14253,16.98,12.93,21.15
14254,16.98,12.93,21.15
14255,16.98,12.93,21.15
14256,16.98,12.93,21.15
14257,16.98,12.93,21.15
14258,16.98,12.93,21.15
14259,16.98,12.93,21.15
14260,16.98,12.93,21.15
14261,16.98,12.93,21.15
14262,16.98,12.93,21.15
14263,16.98,12.93,21.15
14264,16.98,12.93,21.15
14265,16.98,12.93,21.15
14266,16.98,12.93,21.15
14267,16.98,12.93,21.15
14268,16.98,12.93,21.15
14269,16.98,12.93,21.15
14270,16.98,12.93,21.15
14271,16.98,12.93,21.15
14272,16.98,12.93,21.15
14273,16.98,12.93,21.15
14274,16.98,12.93,21.15
14275,16.98,12.93,21.15
14276,16.98,12.93,21.15
14277,16.98,12.93,21.15
14278,16.98,12.93,21.15
14279,16.98,12.93,21.15
14280,16.98,12.93,21.15
14281,16.98,12.93,21.15
14282,16.98,12.93,21.15
14283,16.98,12.93,21.15
14284,16.98,12.93,21.15
14285,16.98,12.93,21.15
14286,16.98,12.93,21.15
14287,16.98,12.93,21.15
14288,16.98,12.93,21.15
14289,16.98,12.93,21.15
14290,16.98,12.93,21.15
14291,16.98,12.93,21.15
14292,16.98,12.93,21.15
14293,16.98,12.93,21.15
14294,16.98,12.93,21.15
14295,16.98,12.93,21.15
14296,16.98,12.93,21.15
14297,16.98,12.93,21.15
14298,16.98,12.93,21.15
14299,16.98,12.93,21.15
14300,16.98,12.93,21.15
14301,16.98,12.93,21.15
14302,16.98,12.93,21.15
14303,16.98,12.93,21.15
14304,16.98,12.93,21.15
14305,16.98,12.93,21.15
14306,16.98,12.93,21.15
14307,16.98,12.93,21.15
14308,16.98,12.93,21.15
14309,16.98,12.93,21.15
14310,16.98,12.93,21.15
14311,16.98,12.93,21.15
14312,16.98,12.93,21.15
14313,16.98,12.93,21.15
14314,16.98,12.93,21.15
14315,16.98,12.93,21.15
14316,16.98,12.93,21.15
14317,16.98,12.93,21.15
14318,16.98,12.93,21.15
14319,16.98,12.93,21.15
14320,16.98,12.93,21.15
14321,16.98,12.93,21.15
14322,16.98,12.93,21.15
14323,16.98,12.93,21.15
14324,16.98,12.93,21.15
14325,16.98,12.93,21.15
14326,16.98,12.93,21.15
14327,16.98,12.93,21.15
14328,16.98,12.93,21.15
14329,16.98,12.93,21.15
14330,16.98,12.93,21.15
14331,16.98,12.93,21.15
14332,16.98,12.93,21.15
14333,16.98,12.93,21.15
14334,16.98,12.93,21.15
14335,16.98,12.93,21.15
14336,16.98,12.93,21.15
14337,16.98,12.93,21.15
14338,16.98,12.93,21.15
14339,16.98,12.93,21.15
14340,16.98,12.93,21.15
14341,16.98,12.93,21.15
14342,16.98,12.93,21.15
14343,16.98,12.93,21.15
14344,16.98,12.93,21.15
14345,16.98,12.93,21.15
14346,16.98,12.93,21.15
14347,16.98,12.93,21.15
14348,16.98,12.93,21.15
14349,16.98,12.93,21.15
14350,16.98,12.93,21.15
14351,16.98,12.93,21.15
14352,16.98,12.93,21.15
14353,16.98,12.93,21.15
14354,16.98,12.93,21.15
14355,16.98,12.93,21.15
14356,16.98,12.93,21.15
14357,16.98,12.93,21.15
14358,16.98,12.93,21.15
14359,16.98,12.93,21.15
14360,16.98,12.93,21.15
14361,16.98,12.93,21.15
14362,16.98,12.93,21.15
14363,16.98,12.93,21.15
14364,16.98,12.93,21.15
14365,16.98,12.93,21.15
14366,16.98,12.93,21.15
14367,16.98,12.93,21.15
14368,16.98,12.93,21.15
14369,16.98,12.93,21.15
14370,16.98,12.93,21.15
14371,16.98,12.93,21.15
14372,16.98,12.93,21.15
14373,16.98,12.93,21.15
14374,16.98,12.93,21.15
14375,16.98,12.93,21.15
14376,16.98,12.93,21.15
14377,16.98,12.93,21.15
14378,16.98,12.93,21.15
14379,16.98,12.93,21.15
14380,16.98,12.93,21.15
14381,16.98,12.93,21.15
14382,16.98,12.93,21.15
14383,16.98,11.86,21.15
14384,16.98,11.86,21.15
14385,16.98,11.86,21.15
14386,16.98,11.86,21.15
14387,16.98,11.86,21.15
14388,16.98,11.86,21.15
14389,16.98,11.86,21.15
14390,16.98,11.86,21.15
14391,16.98,11.86,21.15
14392,16.98,11.86,21.15
14393,16.98,11.86,21.15
14394,16.98,11.86,21.15
14395,16.98,11.86,21.15
14396,16.98,11.86,21.15
14397,16.98,11.86,21.15
14398,16.98,11.86,21.15
14399,16.98,11.86,21.15
14400,16.98,11.86,21.15
14401,16.98,11.86,21.15
14402,16.98,11.86,21.15
14403,16.98,11.86,21.15
14404,16.98,11.86,21.15
14405,16.98,11.86,21.15
14406,16.98,11.86,21.15
14407,16.98,11.86,21.15
14408,16.98,11.86,21.15
14409,16.98,11.86,21.15
14410,16.98,11.86,21.15
14411,16.98,11.86,21.15
14412,16.98,11.86,21.15
14413,16.98,11.86,21.15
14414,16.98,11.86,21.15
14415,16.98,11.86,21.15
14416,16.98,11.86,21.15
14417,16.98,11.86,21.15
14418,16.98,11.86,21.15
14419,16.98,11.86,21.15
14420,16.98,11.86,21.15
14421,16.98,11.86,21.15
14422,16.98,11.86,21.15
14423,16.98,11.86,21.15
14424,16.98,11.86,21.15
14425,16.98,11.86,21.15
14426,16.98,11.86,21.15
14427,16.98,11.86,21.15
14428,16.98,11.86,21.15
14429,16.98,11.86,21.15
14430,16.98,11.86,21.15
14431,16.98,11.86,21.15
14432,16.98,11.86,21.15
14433,16.98,11.86,21.15
14434,16.98,11.86,21.15
14435,16.98,11.86,21.15
14436,16.98,11.86,21.15
14437,16.98,11.86,21.15
14438,16.98,11.86,21.15
14439,16.98,11.86,21.15
14440,16.98,11.86,21.15
14441,16.98,11.86,21.15
14442,16.98,11.86,21.15
14443,16.98,11.86,21.15
14444,16.98,11.86,21.15
14445,16.98,11.86,21.15
14446,16.98,11.86,21.15
14447,16.98,11.86,21.15
14448,16.98,11.86,21.15
14449,16.98,11.86,21.15
14450,16.98,11.86,21.15
14451,16.98,11.86,21.15
14452,16.98,11.86,21.15
14453,16.98,11.86,21.15
14454,16.98,11.86,21.15
14455,16.98,11.86,21.15
14456,16.98,11.86,21.15
14457,16.98,11.86,21.15
14458,16.98,11.86,21.15
14459,16.98,11.86,21.15
14460,16.98,11.86,21.15
14461,16.98,11.86,21.15
14462,16.98,11.86,21.15
14463,16.98,11.86,21.15
14464,16.98,11.86,21.15
14465,16.98,11.86,21.15
14466,16.98,11.86,21.15
14467,16.98,11.86,21.15
14468,16.98,11.86,21.15
14469,16.98,11.86,21.15
14470,16.98,11.86,21.15
14471,16.98,11.86,21.15
14472,16.98,11.86,21.15
14473,16.98,11.86,21.15
14474,16.98,11.86,21.15
14475,16.98,11.86,21.15
14476,16.98,11.86,21.15
14477,16.98,11.86,21.15
