time,lane_exit_A,lane_exit_C,lane_exit_E
80347,17.92,20.68,14.46
80348,17.92,20.68,14.46
80349,17.92,20.68,14.46
80350,17.92,20.68,14.46
80351,17.92,20.68,14.46
80352,17.92,20.68,14.46
80353,17.92,20.68,14.46
80354,17.92,20.68,14.46
80355,17.92,20.68,14.46
80356,17.92,20.68,14.46
80357,17.92,20.68,14.46
80358,17.92,20.68,14.46
80359,17.92,20.68,14.46
80360,17.92,20.68,14.46
80361,17.92,20.68,14.46
80362,17.92,20.68,14.46
80363,17.92,20.68,14.46
80364,17.92,20.68,14.46
80365,17.92,20.68,14.46
80366,17.92,20.68,14.46
80367,17.92,20.68,14.46
80368,17.92,20.68,14.46
80369,17.92,20.68,14.46
80370,17.92,20.68,14.46
80371,17.92,20.68,14.46
80372,17.92,20.68,14.46
80373,17.92,20.68,14.46
80374,17.92,20.68,14.46
80375,17.92,20.68,14.46
80376,17.92,20.68,14.46
80377,17.92,20.68,14.46
80378,17.92,20.68,14.46
80379,17.92,20.68,14.46
80380,17.92,20.68,14.46
80381,17.92,20.68,14.46
80382,17.92,20.68,14.46
80383,17.92,20.68,14.46
80384,17.92,20.68,14.46
80385,17.92,20.68,14.46
80386,17.92,20.68,14.46
80387,17.92,20.68,14.46
80388,17.92,20.68,14.46
80389,17.92,20.68,14.46
80390,17.92,20.68,14.46
80391,17.92,20.68,14.46
80392,17.92,20.68,14.46
80393,17.92,20.68,14.46
80394,17.92,20.68,14.46
80395,17.92,20.68,14.46
80396,17.92,20.68,14.46
80397,17.92,20.68,14.46
80398,17.92,20.68,14.46
80399,17.92,20.68,14.46
80400,17.92,20.68,14.46
80401,17.92,20.68,14.46
80402,17.92,20.68,14.46
80403,17.92,20.68,14.46
80404,17.92,20.68,14.46
80405,17.92,20.68,14.46
80406,17.92,20.68,14.46
80407,17.92,20.68,14.46
80408,17.92,20.68,14.46
80409,17.92,20.68,14.46
80410,17.92,20.68,14.46
80411,17.92,20.68,14.46
80412,17.92,20.68,14.46
80413,17.92,20.68,14.46
80414,17.92,20.68,14.46
80415,17.92,20.68,14.46
80416,17.92,20.68,14.46
80417,17.92,20.68,14.46
80418,17.92,20.68,14.46
80419,17.92,20.68,14.46
80420,17.92,20.68,14.46
80421,17.92,20.68,14.46
80422,17.92,20.68,14.46
80423,17.92,20.68,14.46
80424,17.92,20.68,14.46
80425,17.92,20.68,14.46
80426,17.92,20.68,14.46
80427,17.92,20.68,14.46
80428,17.92,20.68,14.46
80429,17.92,20.68,14.46
80430,17.92,20.68,14.46
80431,17.92,20.68,14.46
80432,17.92,20.68,14.46
80433,17.92,20.68,14.46
80434,17.92,20.68,14.46
80435,17.92,20.68,14.46
80436,17.92,20.68,14.46
80437,17.92,20.68,14.46
80438,17.92,20.68,14.46
80439,17.92,20.68,14.46
80440,17.92,20.68,14.46
80441,17.92,20.68,14.46
80442,17.92,20.68,14.46
80443,17.92,20.68,14.46
80444,17.92,20.68,14.46
80445,17.92,20.68,14.46
80446,17.92,20.68,14.46
80447,17.92,20.68,14.46
80448,17.92,20.68,14.46
80449,17.92,20.68,14.46
80450,17.92,20.68,14.46
80451,17.92,20.68,14.46
80452,17.92,20.68,14.46
80453,17.92,20.68,14.46
80454,17.92,20.68,14.46
80455,17.92,20.68,14.46
80456,17.92,20.68,14.46
80457,17.92,20.68,14.46
80458,17.92,20.68,14.46
80459,17.92,20.68,14.46
80460,17.92,20.68,14.46
80461,17.92,20.68,14.46
80462,17.92,20.68,14.46
80463,17.92,20.68,14.46
80464,17.92,20.68,14.46
80465,17.92,20.68,14.46
80466,17.92,20.68,14.46
80467,17.92,20.68,14.46
80468,17.92,20.68,14.46
80469,17.92,20.68,14.46
80470,17.92,20.68,14.46
80471,17.92,20.68,14.46
80472,17.92,20.68,14.46
80473,17.92,20.68,14.46
80474,17.92,20.68,14.46
80475,17.92,20.68,14.46
80476,17.92,20.68,14.46
80477,17.92,20.68,14.46
80478,17.92,20.68,14.46
80479,17.92,20.68,14.46
80480,17.92,20.68,14.46
80481,17.92,20.68,14.46
80482,17.92,20.68,14.46
80483,17.92,20.68,14.46
80484,17.92,20.68,14.46
80485,17.92,20.68,14.46
80486,17.92,20.68,14.46
80487,17.92,20.68,14.46
80488,17.92,20.68,14.46
80489,17.92,20.68,14.46
80490,17.92,20.68,14.46
80491,17.92,20.68,14.46
80492,17.92,20.68,14.46
80493,17.92,20.68,14.46
80494,17.92,20.68,14.46
80495,17.92,20.68,14.46
80496,17.92,20.68,14.46
80497,17.92,20.68,14.46
80498,17.92,20.68,14.46
80499,17.92,20.68,14.46
80500,17.92,20.68,14.46
80501,17.92,20.68,14.46
80502,17.92,20.68,14.46
80503,17.92,20.68,14.46
80504,17.92,20.68,14.46
80505,17.92,20.68,14.46
80506,17.92,20.68,14.46
80507,17.92,20.68,14.46
80508,17.92,20.68,14.46
80509,17.92,20.68,14.46
80510,17.92,20.68,14.46
80511,17.92,20.68,14.46
80512,17.92,20.68,14.46
80513,17.92,20.68,14.46
80514,17.92,20.68,14.46
80515,17.92,20.68,14.46
80516,17.92,20.68,14.46
80517,17.92,20.68,14.46
80518,17.92,20.68,14.46
80519,17.92,20.68,14.46
80520,17.92,20.68,14.46
80521,17.92,20.68,14.46
80522,18.84,20.68,14.46
80523,18.84,20.68,14.46
80524,18.84,20.68,14.46
80525,18.84,20.68,14.46
80526,18.84,20.68,14.46
80527,18.84,20.68,14.46
80528,18.84,20.68,14.46
80529,18.84,20.68,14.46
80530,18.84,20.68,14.46
80531,18.84,20.68,14.46
80532,18.84,20.68,14.46
80533,18.84,20.68,14.46
80534,18.84,20.68,14.46
80535,18.84,20.68,14.46
80536,18.84,20.68,14.46
80537,18.84,20.68,14.46
80538,18.84,20.68,14.46
80539,18.84,20.68,14.46
80540,18.84,20.68,14.46
80541,18.84,20.68,14.46
80542,18.84,20.68,14.46
80543,18.84,20.68,14.46
80544,18.84,20.68,14.46
80545,18.84,20.68,14.46
80546,18.84,20.68,14.46
80547,18.84,20.68,14.46
80548,18.84,20.68,14.46
80549,18.84,20.68,14.46
80550,18.84,20.68,14.46
80551,18.84,20.68,14.46
80552,18.84,20.68,14.46
80553,18.84,20.68,14.46
80554,18.84,20.68,14.46
80555,18.84,20.68,14.46
80556,18.84,20.68,14.46
80557,18.84,20.68,14.46
80558,18.84,20.68,14.46
80559,18.84,20.68,14.46
80560,18.84,20.68,14.46
80561,18.84,20.68,14.46
80562,18.84,20.68,14.46
80563,18.84,20.68,14.46
80564,18.84,20.68,14.46
80565,18.84,20.68,14.46
80566,18.84,20.68,14.46
80567,18.84,20.68,14.46
80568,18.84,20.68,14.46
80569,18.84,20.68,14.46
80570,18.84,20.68,14.46
80571,18.84,20.68,14.46
80572,18.84,20.68,14.46
80573,18.84,20.68,14.46
80574,18.84,20.68,14.46
80575,18.84,20.68,14.46
80576,18.84,20.68,14.46
80577,18.84,20.68,14.46
80578,18.84,20.68,14.46
80579,18.84,20.68,14.46
80580,18.84,20.68,14.46
80581,18.84,20.68,14.46
80582,18.84,20.68,14.46
80583,18.84,20.68,14.46
80584,18.84,20.68,14.46
80585,18.84,20.68,14.46
80586,18.84,20.68,14.46
80587,18.84,20.68,14.46
80588,18.84,20.68,14.46
80589,18.84,20.68,14.46
80590,18.84,20.68,14.46
80591,18.84,20.68,14.46
80592,18.84,20.68,14.46
80593,18.84,20.68,14.46
80594,18.84,20.68,14.46
80595,18.84,20.68,14.46
80596,18.84,20.68,14.46
80597,18.84,20.68,14.46
80598,18.84,20.68,14.46
80599,17.6,20.68,14.46
80600,17.6,20.68,14.46
80601,17.6,20.68,14.46
80602,17.6,20.68,14.46
80603,17.6,20.68,14.46
80604,17.6,20.68,14.46
80605,17.6,18.33,14.46
80606,17.6,18.33,14.46
80607,17.6,18.33,14.46
80608,17.6,17.87,14.46
80609,17.6,17.87,14.46
80610,17.6,17.87,14.46
80611,17.6,17.87,14.46
80612,17.6,17.87,14.46
80613,17.6,17.87,14.46
80614,17.6,17.87,14.46
80615,17.6,17.87,14.46
80616,17.6,17.87,14.46
80617,17.6,17.87,13.73
80618,17.6,17.87,13.73
80619,17.6,17.87,13.73
80620,17.6,17.87,14.3
80621,17.6,17.87,14.3
80622,17.6,17.87,14.3
80623,17.6,17.87,14.3
80624,17.6,17.87,14.3
80625,17.6,17.87,14.3
80626,17.6,17.87,14.3
80627,17.6,17.87,14.3
80628,17.6,17.87,14.3
80629,17.6,17.87,14.3
80630,17.6,17.87,14.3
80631,17.6,17.87,14.3
80632,17.6,17.87,14.3
80633,17.6,17.87,14.3
80634,17.6,17.87,14.3
80635,17.6,17.87,14.3
80636,17.6,17.87,14.3
80637,17.6,17.87,14.3
80638,17.6,17.87,14.3
80639,17.6,17.87,14.3
80640,17.6,17.87,14.3
80641,17.6,17.87,14.3
80642,17.6,17.87,14.3
80643,17.6,17.87,14.3
80644,17.6,17.87,14.3
80645,17.6,17.87,14.3
80646,17.6,17.87,14.3
80647,17.6,17.87,14.3
80648,17.6,17.87,14.3
80649,17.6,17.87,14.3
80650,17.6,17.87,14.3
80651,17.6,17.87,14.3
80652,17.6,17.87,14.3
80653,17.6,17.87,14.3
80654,17.6,17.87,14.3
80655,17.6,17.87,14.3
80656,17.6,17.87,14.3
80657,17.6,17.87,14.3
80658,17.6,17.87,14.3
80659,17.6,17.87,14.3
80660,17.6,17.87,14.3
80661,17.6,17.87,14.3
80662,17.6,17.87,14.3
80663,17.6,17.87,14.3
80664,17.6,17.87,14.3
80665,17.6,17.87,14.3
80666,17.6,17.87,14.3
80667,17.6,17.87,14.3
80668,17.6,17.87,14.3
80669,17.6,17.87,14.3
80670,17.6,17.87,14.3
80671,17.6,17.87,14.3
80672,17.6,17.87,14.3
80673,17.6,17.87,14.3
80674,17.6,17.87,14.3
80675,17.6,17.87,14.3
80676,17.6,17.87,14.3
80677,17.6,17.87,14.3
80678,17.6,17.87,14.3
80679,17.6,17.87,14.3
80680,17.6,17.87,14.3
80681,17.6,17.87,14.3
80682,17.6,17.87,14.3
80683,17.6,17.87,14.3
80684,17.6,17.87,14.3
80685,17.6,17.87,14.3
80686,17.6,17.87,14.3
80687,17.6,17.87,14.3
80688,17.6,17.87,14.3
80689,17.6,17.87,15.33
80690,17.6,17.87,15.33
80691,17.6,17.87,15.33
80692,17.6,17.87,15.69
80693,17.6,17.87,15.69
80694,17.6,17.87,15.69
80695,17.6,17.87,15.69
80696,17.6,17.87,15.69
80697,17.6,17.87,15.69
80698,17.6,17.87,15.69
80699,17.6,17.87,15.69
80700,17.6,17.87,15.69
80701,17.6,17.87,15.69
80702,17.6,17.87,15.69
80703,17.6,17.87,15.69
80704,17.6,17.87,15.69
80705,17.6,17.87,15.69
80706,17.6,17.87,15.69
80707,17.6,17.87,15.69
80708,17.6,17.87,15.69
80709,17.6,17.87,15.69
80710,17.6,17.87,15.69
80711,17.6,17.87,15.69
80712,17.6,17.87,15.69
80713,17.6,17.87,15.69
80714,17.6,17.87,15.69
80715,17.6,17.87,15.69
80716,17.6,17.87,15.69
80717,17.6,17.87,15.69
80718,17.6,17.87,15.69
80719,17.6,17.87,15.69
80720,17.6,17.87,15.69
80721,17.6,17.87,15.69
80722,17.6,17.87,15.69
80723,17.6,17.87,15.69
80724,17.6,17.87,15.69
80725,17.6,17.87,15.69
80726,17.6,17.87,15.69
80727,17.6,17.87,15.69
80728,17.6,17.87,15.69
80729,17.6,17.87,15.69
80730,17.6,17.87,15.69
80731,17.6,17.87,15.69
80732,17.6,17.87,15.69
80733,17.6,17.87,15.69
80734,17.6,17.87,15.69
80735,17.6,17.87,15.69
80736,17.6,17.87,15.69
80737,17.6,17.87,15.69
80738,17.6,17.87,15.69
80739,17.6,17.87,15.69
80740,17.6,17.87,15.69
80741,17.6,17.87,15.69
80742,17.6,17.87,15.69
80743,17.6,17.87,15.69
80744,17.6,17.87,15.69
80745,17.6,17.87,15.69
80746,17.6,17.87,15.69
80747,17.6,17.87,15.69
80748,17.6,17.87,15.69
80749,17.6,17.87,15.69
80750,17.6,17.87,15.69
80751,17.6,17.87,15.69
80752,17.6,17.87,15.69
80753,17.6,17.87,15.69
80754,17.6,17.87,15.69
80755,17.6,17.87,15.69
80756,17.6,17.87,15.69
80757,17.6,17.87,15.69
80758,17.6,17.87,15.69
80759,17.6,17.87,15.69
80760,17.6,17.87,15.69
80761,17.6,17.87,15.69
80762,17.6,17.87,15.69
80763,17.6,17.87,15.69
80764,17.6,17.87,15.69
80765,17.6,17.87,15.69
80766,17.6,17.87,15.69
80767,17.6,17.87,15.69
80768,17.6,17.87,15.69
80769,17.6,17.87,15.69
80770,17.6,17.87,15.69
80771,17.6,17.87,15.69
80772,17.6,17.87,15.69
80773,17.6,17.87,15.69
80774,17.6,17.87,15.69
80775,17.6,17.87,15.69
80776,17.6,17.87,15.69
80777,17.6,17.87,15.69
80778,17.6,17.87,15.69
80779,17.6,17.87,15.69
80780,17.6,17.87,15.69
80781,17.6,17.87,15.69
80782,17.6,17.87,15.69
80783,17.6,17.87,15.69
80784,17.6,17.87,15.69
80785,17.6,17.87,15.69
80786,17.6,17.87,15.69
80787,17.6,17.87,15.69
80788,17.6,17.87,15.69
80789,17.6,17.87,15.69
80790,17.6,17.87,15.69
80791,17.6,17.87,15.69
80792,17.6,17.87,15.69
80793,17.6,17.87,15.69
80794,17.6,17.87,15.69
80795,17.6,17.87,15.69
80796,17.6,17.87,15.69
80797,17.6,17.87,15.69
80798,17.6,17.87,15.69
80799,17.6,17.87,15.69
80800,17.6,17.87,15.69
80801,17.6,17.87,15.69
80802,17.6,17.87,15.69
80803,17.6,17.87,15.69
80804,17.6,17.87,15.69
80805,17.6,17.87,15.69
80806,17.6,17.87,15.69
80807,17.6,17.87,15.69
80808,17.6,17.87,15.69
80809,17.6,17.87,15.69
80810,17.6,17.87,15.69
80811,17.6,17.87,15.69
80812,17.6,17.87,15.69
80813,17.6,17.87,15.69
80814,17.6,17.87,15.69
80815,16.25,17.87,15.69
80816,16.25,17.87,15.69
80817,16.25,17.87,15.69
80818,16.25,17.87,15.69
80819,16.25,17.87,15.69
80820,16.25,17.87,15.69
80821,17.24,17.87,15.69
80822,17.24,17.87,15.69
80823,17.24,17.87,15.69
80824,17.53,17.87,15.69
80825,17.53,17.87,15.69
80826,17.53,17.87,15.69
80827,17.53,17.87,15.69
80828,17.19,17.87,15.69
80829,17.19,17.87,15.69
80830,17.19,17.87,15.69
80831,17.19,17.87,15.69
80832,17.19,17.87,15.69
80833,17.19,17.87,15.69
80834,17.19,17.87,15.69
80835,17.19,17.87,15.69
80836,17.19,17.87,15.69
80837,17.19,17.87,15.69
80838,17.19,17.87,15.69
80839,17.19,17.87,15.69
80840,17.19,17.87,15.69
80841,17.19,17.87,15.69
80842,17.19,17.87,15.69
80843,17.19,17.87,15.69
80844,17.19,17.87,15.69
80845,17.19,17.87,15.69
80846,17.19,17.87,15.69
80847,19.21,17.87,15.69
80848,19.21,17.87,15.69
80849,19.21,17.87,15.69
80850,19.21,17.87,15.69
80851,19.21,17.87,15.69
80852,19.21,17.87,15.69
80853,19.21,17.87,15.69
80854,19.21,17.87,15.69
80855,19.21,17.87,15.69
80856,19.21,17.87,15.69
80857,19.21,17.87,15.69
80858,19.21,17.87,15.69
80859,19.21,17.87,15.69
80860,19.21,17.87,15.69
80861,19.21,17.87,15.69
80862,19.21,17.87,15.69
80863,19.21,17.87,15.69
80864,19.21,17.87,15.69
80865,19.21,17.87,15.69
80866,19.21,17.87,15.69
80867,19.21,17.87,15.69
80868,19.21,17.87,15.69
80869,19.21,17.87,15.69
80870,19.21,17.87,15.69
80871,19.21,17.87,15.69
80872,19.21,17.87,15.69
80873,19.21,17.87,15.69
80874,19.21,17.87,15.69
80875,19.21,17.87,15.69
80876,19.21,17.87,15.69
80877,19.21,17.87,15.69
80878,19.21,17.87,15.69
80879,19.21,17.87,15.69
80880,19.21,17.87,15.69
80881,19.21,17.87,15.69
80882,19.21,17.87,15.69
80883,19.21,17.87,15.69
80884,19.21,17.87,15.69
80885,19.21,17.87,15.69
80886,19.21,17.87,15.69
80887,19.21,17.87,15.69
80888,19.21,17.87,15.69
80889,19.21,17.87,15.69
80890,19.21,17.87,15.69
80891,19.21,17.87,15.69
80892,19.21,17.87,15.69
80893,19.21,17.87,15.69
80894,19.21,17.87,15.69
80895,19.21,17.87,15.69
80896,19.21,17.87,15.69
80897,19.21,17.87,15.69
80898,19.21,17.87,15.69
80899,19.21,17.87,15.69
80900,19.21,17.87,15.69
80901,19.21,17.87,15.69
80902,19.21,17.87,15.69
80903,19.21,17.87,15.69
80904,19.21,17.87,15.69
80905,19.21,17.87,15.69
80906,19.21,17.87,15.69
80907,19.21,17.87,15.69
80908,19.21,17.87,15.69
80909,19.21,17.87,15.69
80910,19.21,17.87,15.69
80911,19.21,17.87,15.69
80912,19.21,17.87,15.69
80913,19.21,17.87,15.69
80914,19.21,17.87,15.69
80915,19.21,17.87,15.69
80916,19.21,17.87,15.69
80917,19.21,17.87,15.69
80918,19.21,17.87,15.69
80919,19.21,17.87,15.69
80920,19.21,17.87,15.69
80921,19.21,17.87,15.69
80922,19.21,17.87,15.69
80923,19.21,17.87,15.69
80924,19.21,17.87,15.69
80925,19.21,17.87,15.69
80926,20.64,17.87,15.69
80927,20.64,17.87,15.69
80928,20.64,17.87,15.69
80929,20.64,17.87,15.69
80930,20.64,17.87,15.69
80931,20.64,17.87,15.69
80932,20.64,17.87,15.69
80933,20.64,17.87,15.69
80934,20.64,17.87,15.69
80935,20.64,17.87,15.69
80936,20.64,17.87,15.69
80937,20.64,17.87,15.69
80938,20.64,17.87,15.69
80939,20.64,17.87,15.69
80940,20.64,17.87,15.69
80941,20.64,17.87,15.69
80942,20.64,17.87,15.69
80943,20.64,17.87,15.69
80944,20.64,17.87,15.69
80945,20.64,17.87,15.69
80946,20.64,17.87,15.69
80947,20.64,17.87,15.69
80948,20.64,17.87,15.69
80949,20.64,17.87,15.69
80950,20.64,17.87,15.69
80951,20.64,17.87,15.69
80952,20.64,17.87,15.69
80953,20.64,17.87,15.69
80954,20.64,17.87,15.69
80955,20.64,17.87,15.69
80956,20.64,17.87,15.69
80957,20.64,17.87,15.69
80958,20.64,17.87,15.69
80959,20.64,17.87,15.69
80960,20.64,17.87,15.69
80961,20.64,17.87,15.69
80962,20.64,17.87,15.69
80963,20.64,17.87,15.69
80964,20.64,17.87,15.69
80965,20.64,17.87,15.69
80966,20.64,17.87,15.69
80967,20.64,17.87,15.69
80968,20.64,17.87,15.69
80969,20.64,17.87,15.69
80970,20.64,17.87,15.69
80971,20.64,17.87,15.69
80972,20.64,17.87,15.69
80973,20.64,17.87,15.69
80974,20.64,17.87,15.69
80975,20.64,17.87,15.69
80976,20.64,17.87,15.69
80977,20.64,17.87,15.69
80978,20.64,17.87,15.69
80979,20.64,17.87,15.69
80980,20.64,17.87,15.69
80981,20.64,17.87,15.69
80982,20.64,17.87,15.69
80983,20.64,17.87,15.69
80984,20.64,17.87,15.69
80985,20.64,17.87,15.69
80986,20.64,17.87,15.69
80987,20.64,17.87,15.69
80988,20.64,17.87,15.69
80989,20.64,17.87,15.69
80990,20.64,17.87,15.69
80991,20.64,17.87,15.69
80992,20.64,17.87,15.69
80993,20.64,17.87,15.69
80994,20.64,17.87,15.69
80995,20.64,17.87,15.69
80996,20.64,17.87,15.69
80997,20.64,17.87,15.69
80998,20.64,17.87,15.69
80999,20.64,17.87,15.69
81000,20.64,17.87,15.69
81001,20.64,17.87,15.69
81002,20.64,22.27,15.69
81003,20.64,22.27,15.69
81004,20.64,22.27,15.69
81005,20.64,22.27,13.97
81006,20.64,22.27,13.97
81007,20.64,22.27,13.97
81008,20.64,22.27,13.97
81009,20.64,22.27,13.97
81010,20.64,22.27,13.97
81011,20.64,22.27,13.97
81012,20.64,22.27,13.97
81013,20.64,22.27,13.97
81014,20.64,22.27,13.97
81015,20.64,22.27,13.97
81016,20.64,22.27,13.97
81017,20.64,22.27,13.97
81018,20.64,22.27,13.97
81019,20.64,22.27,13.97
81020,20.64,22.27,13.97
81021,20.64,22.27,13.97
81022,20.64,22.27,13.97
81023,20.64,22.27,13.97
81024,20.64,22.27,13.97
81025,20.64,22.27,13.97
81026,20.64,22.27,13.97
81027,20.64,22.27,13.97
81028,20.64,22.27,13.97
81029,20.64,22.27,13.97
81030,20.64,22.27,13.97
81031,20.64,22.27,13.97
81032,20.64,22.27,13.97
81033,20.64,27.71,13.97
81034,20.64,27.71,13.97
81035,20.64,27.71,13.97
81036,20.64,27.71,13.97
81037,20.64,27.71,13.97
81038,20.64,27.71,13.97
81039,20.64,27.71,13.97
81040,20.64,27.71,13.97
81041,20.64,27.71,13.97
81042,20.64,27.71,13.97
81043,20.64,27.71,13.97
81044,20.64,27.71,13.97
81045,20.64,27.71,13.97
81046,20.64,27.71,13.97
81047,20.64,27.71,13.97
81048,20.64,27.71,13.97
81049,20.64,27.71,13.97
81050,20.64,27.71,13.97
81051,20.64,27.71,13.97
81052,20.64,27.71,13.97
81053,20.64,27.71,13.97
81054,20.64,27.71,13.97
81055,20.64,27.71,13.97
81056,20.64,27.71,13.97
81057,20.64,27.71,13.97
81058,20.64,27.71,13.97
81059,20.64,27.71,13.97
81060,20.64,27.71,13.97
81061,20.64,27.71,13.97
81062,20.64,27.71,13.97
81063,20.64,27.71,13.97
81064,20.64,27.71,13.97
81065,20.64,27.71,13.97
81066,20.64,27.71,13.97
81067,20.64,27.71,13.97
81068,20.64,27.71,13.97
81069,20.64,27.71,13.97
81070,20.64,27.71,13.97
81071,20.64,27.71,13.97
81072,20.64,27.71,13.97
81073,20.64,27.71,13.97
81074,20.64,27.71,13.97
81075,20.64,27.71,13.97
81076,20.64,27.71,13.97
81077,20.64,27.71,13.97
81078,20.64,27.71,13.97
81079,20.64,27.71,13.97
81080,20.64,27.71,13.97
81081,20.64,27.71,13.97
81082,20.64,27.71,13.97
81083,20.64,27.71,13.97
81084,20.64,27.71,13.97
81085,20.64,27.71,13.97
81086,20.64,27.71,13.97
81087,20.64,27.71,13.97
81088,20.64,27.71,13.97
81089,20.64,27.71,13.97
81090,20.64,27.71,13.97
81091,20.64,27.71,13.97
81092,20.64,27.71,13.97
81093,20.64,27.71,13.97
81094,20.64,27.71,13.97
81095,20.64,27.71,13.97
81096,20.64,27.71,13.97
81097,20.64,27.71,13.97
81098,20.64,27.71,13.97
81099,20.64,27.71,13.97
81100,20.64,27.71,13.97
81101,20.64,27.71,13.97
81102,20.64,27.71,13.97
81103,20.64,27.71,13.97
81104,20.64,27.71,13.97
81105,20.64,27.71,13.97
81106,20.64,27.71,13.97
81107,20.64,27.71,13.97
81108,20.64,27.71,13.97
81109,20.64,27.71,13.97
81110,20.64,27.71,13.97
81111,20.64,27.71,13.97
81112,20.64,27.71,13.97
81113,20.64,27.71,13.97
81114,20.64,27.71,13.97
81115,20.64,27.71,13.97
81116,20.64,27.71,13.97
81117,20.64,27.71,13.97
81118,20.64,27.71,13.97
81119,20.64,27.71,13.97
81120,20.64,27.71,13.97
81121,20.64,27.71,13.97
81122,20.64,27.71,13.97
81123,20.64,27.71,13.97
81124,20.64,27.71,13.97
81125,20.64,27.71,13.97
81126,20.64,27.71,13.97
81127,20.64,27.71,13.97
81128,20.64,27.71,13.97
81129,20.64,27.71,13.97
81130,20.64,27.71,13.97
81131,20.64,27.71,13.97
81132,20.64,27.71,13.97
81133,20.64,27.71,13.97
81134,20.64,27.71,13.97
81135,20.64,27.71,13.97
81136,20.64,27.71,13.97
81137,20.64,27.71,13.97
81138,20.64,27.71,13.97
81139,20.64,27.71,13.97
81140,20.64,27.71,13.97
81141,20.64,27.71,13.97
81142,20.64,27.71,13.97
81143,20.64,27.71,13.97
81144,20.64,27.71,13.97
81145,20.64,27.71,13.97
81146,20.64,27.71,13.97
81147,20.64,27.71,13.97
81148,20.64,27.71,13.97
81149,20.64,27.71,13.97
81150,20.64,27.71,13.97
81151,20.64,27.71,13.97
81152,20.64,27.71,13.97
81153,20.64,27.71,13.97
81154,20.64,27.71,13.97
81155,20.64,27.71,13.97
81156,20.64,27.71,13.97
81157,20.64,27.71,13.97
81158,20.64,27.71,13.97
81159,20.64,27.71,13.97
81160,20.64,27.71,13.97
81161,20.64,27.71,13.97
81162,20.64,27.71,13.97
81163,20.64,27.71,13.97
81164,20.64,27.71,13.97
81165,20.64,27.71,13.97
81166,20.64,27.71,13.97
81167,20.64,27.71,13.97
81168,20.64,27.71,13.97
81169,20.64,27.71,13.97
81170,20.64,27.71,13.97
81171,20.64,27.71,13.97
81172,20.64,27.71,13.97
81173,20.64,27.71,13.97
81174,20.64,27.71,13.97
81175,20.64,27.71,13.97
81176,20.64,27.71,13.97
81177,20.64,27.71,13.97
81178,20.64,27.71,13.97
81179,20.64,27.71,13.97
81180,20.64,27.71,13.97
81181,20.64,27.71,13.97
81182,20.64,27.71,13.97
81183,20.64,27.71,13.97
81184,20.64,27.71,13.97
81185,20.64,27.71,13.97
81186,20.64,27.71,13.97
81187,20.64,27.71,13.97
81188,20.64,27.71,13.97
81189,20.64,27.71,13.97
81190,20.64,27.71,13.97
81191,20.64,27.71,13.97
81192,20.64,27.71,13.97
81193,20.64,27.71,13.97
81194,20.64,27.71,13.97
81195,20.64,27.71,13.97
81196,20.64,27.71,13.97
81197,20.64,27.71,13.97
81198,20.64,27.71,13.97
81199,20.64,27.71,13.97
81200,20.64,27.71,13.97
81201,20.64,27.71,13.97
81202,20.64,27.71,13.97
81203,20.64,27.71,13.97
81204,20.64,27.71,13.97
81205,20.64,27.71,13.97
81206,20.64,27.71,13.97
81207,20.64,27.71,13.97
81208,20.64,27.71,13.97
81209,20.64,27.71,13.97
81210,20.64,27.71,13.97
81211,20.64,27.71,13.97
81212,20.64,27.71,13.97
81213,20.64,27.71,13.97
81214,20.64,27.71,13.97
81215,20.64,27.71,13.97
81216,20.64,27.71,13.97
81217,20.64,27.71,13.97
81218,20.64,27.71,13.97
81219,20.64,27.71,13.97
81220,20.64,27.71,13.97
81221,20.64,27.71,13.97
81222,20.64,27.71,13.97
81223,20.64,27.71,13.97
81224,20.64,27.71,13.97
81225,20.64,27.71,13.97
81226,20.64,27.71,13.97
81227,20.64,27.71,13.97
81228,20.64,27.71,13.97
81229,20.64,27.71,13.97
81230,20.64,27.71,13.97
81231,20.64,27.71,13.97
81232,20.64,27.71,13.97
81233,20.64,27.71,13.97
81234,20.64,27.71,13.97
81235,20.64,27.71,13.97
81236,20.64,27.71,13.97
81237,20.64,27.71,13.97
81238,20.64,27.71,13.97
81239,20.64,27.71,13.97
81240,20.64,27.71,13.97
81241,20.64,27.71,13.97
81242,20.64,27.71,13.97
81243,20.64,27.71,13.97
81244,20.64,27.71,13.97
81245,20.64,27.71,13.97
81246,20.64,27.71,13.97
81247,20.64,27.71,13.97
81248,20.64,27.71,13.97
81249,20.64,27.71,13.97
81250,20.64,27.71,13.97
81251,20.64,27.71,13.97
81252,20.64,27.71,13.97
81253,20.64,27.71,13.97
81254,20.64,27.71,13.97
81255,20.64,27.71,13.97
81256,20.64,27.71,13.97
81257,20.64,27.71,13.97
81258,20.64,27.71,13.97
81259,20.64,27.71,13.97
81260,20.64,27.71,13.97
81261,20.64,27.71,13.97
81262,20.64,27.71,13.97
81263,20.64,27.71,13.97
81264,20.64,27.71,13.97
81265,20.64,27.71,13.97
81266,20.64,19.71,13.97
81267,20.64,19.71,13.97
81268,20.64,19.71,13.97
81269,20.64,19.71,13.97
81270,20.64,19.71,13.97
81271,20.64,19.71,13.97
81272,20.64,19.71,13.97
81273,20.64,19.71,13.97
81274,20.64,19.71,13.97
81275,20.64,19.71,13.97
81276,20.64,19.71,13.97
81277,20.64,19.71,13.97
