time,lane_exit_A,lane_exit_C,lane_exit_E
75488,18.8,18.77,9.69
75489,18.8,18.77,9.69
75490,18.8,18.77,9.69
75491,18.8,18.77,9.69
75492,18.8,18.77,10.46
75493,18.8,18.77,10.46
75494,18.8,18.77,10.46
75495,18.8,18.77,11.55
75496,18.8,18.77,11.55
75497,18.8,18.77,11.55
75498,18.8,18.77,11.55
75499,18.8,18.77,11.55
75500,18.8,18.77,11.99
75501,18.8,18.77,11.99
75502,18.8,18.77,11.99
75503,18.8,18.77,11.99
75504,18.8,18.77,11.99
75505,18.8,18.77,11.66
75506,18.8,18.77,11.66
75507,18.8,18.77,11.66
75508,18.8,18.77,11.66
75509,18.8,18.77,11.66
75510,18.8,18.77,11.21
75511,18.8,18.77,11.21
75512,18.8,18.77,11.21
75513,18.8,18.77,11.29
75514,18.8,18.77,11.29
75515,18.8,18.77,11.29
75516,18.8,18.77,11.29
75517,18.8,18.77,11.29
75518,18.8,18.77,11.29
75519,18.8,18.77,11.27
75520,18.8,18.77,11.27
75521,18.8,18.77,11.27
75522,18.8,20.09,11.27
75523,18.8,20.09,11.27
75524,18.8,20.09,10.6
75525,18.8,20.09,10.6
75526,18.8,20.09,10.6
75527,18.8,20.09,10.6
75528,18.8,20.09,11.38
75529,18.8,20.09,11.38
75530,18.8,20.09,11.38
75531,18.8,20.09,11.38
75532,18.8,20.09,11.38
75533,18.8,20.09,10.99
75534,18.8,20.09,10.99
75535,18.8,20.09,10.99
75536,18.8,20.09,10.99
75537,18.8,20.09,12.17
75538,18.8,20.09,12.17
75539,18.8,20.09,12.17
75540,18.8,20.09,12.17
75541,18.8,20.09,12.17
75542,18.8,20.09,12.17
75543,18.8,20.09,12.17
75544,18.8,20.09,12.17
75545,18.8,20.09,11.85
75546,18.8,20.09,11.85
75547,18.8,20.09,11.85
75548,18.8,20.09,11.85
75549,18.8,20.09,11.85
75550,18.8,20.09,11.85
75551,18.8,20.09,11.85
75552,18.8,20.09,12.97
75553,18.8,20.09,12.97
75554,18.8,20.09,12.97
75555,18.8,20.09,12.97
75556,18.8,20.09,12.97
75557,18.8,20.09,12.97
75558,18.8,20.09,12.97
75559,18.8,20.09,12.97
75560,18.8,20.09,12.97
75561,18.8,20.09,12.97
75562,18.8,20.09,12.97
75563,18.8,20.09,12.97
75564,18.8,20.09,12.97
75565,18.8,20.09,9.74
75566,18.8,20.09,9.74
75567,18.8,20.09,9.74
75568,18.8,20.09,9.58
75569,18.8,20.09,9.58
75570,18.8,20.09,9.58
75571,18.8,20.09,9.58
75572,18.8,20.09,9.58
75573,18.8,20.09,9.58
75574,18.8,20.09,9.35
75575,18.8,20.09,9.35
75576,18.8,20.09,9.35
75577,18.8,20.09,9.35
75578,18.8,20.09,9.35
75579,18.8,20.09,9.64
75580,18.8,20.09,9.64
75581,18.8,20.09,9.64
75582,18.8,20.09,9.64
75583,18.8,20.09,9.51
75584,18.8,20.09,9.51
75585,18.8,20.09,9.51
75586,18.8,16.15,9.51
75587,18.8,16.15,10.98
75588,18.8,16.15,10.98
75589,18.8,16.15,10.98
75590,18.8,16.15,10.17
75591,18.8,16.15,10.17
75592,18.8,16.15,10.17
75593,18.8,16.71,10.17
75594,18.8,16.71,11.06
75595,15.21,16.71,11.06
75596,15.21,16.71,11.06
75597,15.21,16.71,11.06
75598,15.21,16.71,11.2
75599,15.77,16.71,11.2
75600,15.77,16.71,11.2
75601,15.77,16.71,11.2
75602,15.77,16.71,12.64
75603,15.77,16.71,12.64
75604,15.77,16.71,12.64
75605,15.77,16.71,12.64
75606,15.77,16.71,10.95
75607,15.77,16.71,10.95
75608,18.76,16.71,10.95
75609,18.76,16.71,10.95
75610,18.76,19.45,11.13
75611,18.76,19.45,11.13
75612,18.76,19.45,11.13
75613,18.76,19.45,11.13
75614,18.76,19.45,11.13
75615,18.76,19.45,11.96
75616,18.76,19.45,11.96
75617,18.76,19.45,11.96
75618,18.26,19.45,11.46
75619,18.26,19.45,11.46
75620,18.26,19.45,11.46
75621,18.44,19.45,11.46
75622,18.44,19.45,11.46
75623,18.44,19.45,11.46
75624,18.44,19.45,11.22
75625,18.44,19.45,11.22
75626,18.44,19.45,11.22
75627,18.44,19.45,11.22
75628,18.44,19.45,11.22
75629,18.44,19.45,11.22
75630,18.44,19.45,11.58
75631,18.76,19.45,11.58
75632,18.76,19.45,11.58
75633,18.76,19.45,11.58
75634,18.76,19.45,11.58
75635,18.76,19.45,11.58
75636,18.76,19.45,12.68
75637,18.76,19.45,12.68
75638,18.76,19.45,12.68
75639,18.76,19.45,12.68
75640,18.76,19.45,12.68
75641,18.76,19.45,12.68
75642,18.76,19.45,12.6
75643,18.76,19.45,12.6
75644,18.76,19.45,12.6
75645,18.76,19.45,12.73
75646,18.76,19.45,12.73
75647,18.76,19.45,12.73
75648,18.76,19.45,12.73
75649,18.76,19.45,12.73
75650,18.76,19.45,12.28
75651,18.76,19.45,12.28
75652,18.76,19.45,12.28
75653,18.76,19.45,12.28
75654,18.76,19.45,12.71
75655,18.76,19.45,12.71
75656,18.76,19.45,12.71
75657,18.76,19.45,12.71
75658,18.76,19.45,12.71
75659,18.76,19.45,11.97
75660,18.76,19.45,11.97
75661,18.76,19.45,11.97
75662,18.76,19.45,12.99
75663,18.76,19.45,12.99
75664,18.76,19.45,12.99
75665,18.76,19.45,12.99
75666,18.76,19.45,12.99
75667,18.76,19.45,12.99
75668,18.76,19.45,12.15
75669,18.76,19.45,12.15
75670,18.76,19.45,12.15
75671,18.76,19.45,12.15
75672,18.76,19.45,12.77
75673,18.76,19.45,12.77
75674,18.76,19.45,12.77
75675,18.76,19.45,13.03
75676,18.76,19.45,13.03
75677,18.76,19.45,13.03
75678,18.76,19.45,13.03
75679,18.76,19.45,13.03
75680,18.76,19.45,13.03
75681,18.76,19.45,13.03
75682,18.76,19.45,13.03
75683,18.76,19.45,13.03
75684,18.76,19.45,13.03
75685,18.76,19.45,13.03
75686,18.76,19.45,10.27
75687,18.76,19.45,10.27
75688,18.76,19.45,10.27
75689,18.76,19.45,10.27
75690,18.76,19.45,10.27
75691,18.76,19.45,10.27
75692,18.76,19.45,10.75
75693,18.76,19.45,10.75
75694,18.76,19.45,10.75
75695,18.76,19.45,10.75
75696,18.76,19.45,10.75
75697,18.76,19.45,10.93
75698,18.76,19.45,10.93
75699,18.76,19.45,10.93
75700,18.76,19.45,11.23
75701,18.76,19.45,11.23
75702,18.76,19.45,11.23
75703,18.76,19.45,11.23
75704,18.76,19.45,11.23
75705,18.76,19.45,11.1
75706,18.76,19.45,11.1
75707,18.76,19.45,11.1
75708,18.76,19.45,11.1
75709,18.76,19.45,10.96
75710,18.76,19.45,10.96
75711,18.76,19.45,10.96
75712,18.76,19.45,10.96
75713,18.76,19.45,10.68
75714,18.76,19.45,10.68
75715,18.76,19.45,10.68
75716,18.76,19.45,10.68
75717,18.76,19.45,10.68
75718,18.76,19.45,10.68
75719,18.76,19.45,10.68
75720,18.76,19.45,10.68
75721,18.76,18.53,10.68
75722,18.76,18.53,10.68
75723,18.76,18.53,10.68
75724,18.76,18.53,10.68
75725,18.76,18.53,10.68
75726,18.76,18.53,10.68
75727,18.76,18.53,10.68
75728,18.76,18.53,10.68
75729,18.76,18.53,10.68
75730,18.76,18.53,10.68
75731,18.76,18.53,10.68
75732,18.76,18.53,10.68
75733,18.76,18.53,10.68
75734,18.76,18.53,10.68
75735,18.76,18.53,10.68
75736,18.76,18.53,9.64
75737,18.76,18.53,9.64
75738,18.76,18.53,9.64
75739,18.76,18.53,9.64
75740,18.76,18.53,10.33
75741,18.76,18.53,10.33
75742,18.76,18.53,10.33
75743,18.76,18.53,10.33
75744,18.76,18.53,10.33
75745,18.76,18.53,9.98
75746,18.76,18.53,9.98
75747,18.76,18.53,9.98
75748,18.76,18.53,9.87
75749,18.76,18.53,9.87
75750,18.76,18.53,9.87
75751,18.76,18.53,9.87
75752,18.76,18.53,9.87
75753,18.76,18.53,10.32
75754,18.76,14.82,10.32
75755,18.76,14.82,10.32
75756,18.8,14.82,10.32
75757,18.8,14.82,10.32
75758,18.8,15.04,9.21
75759,18.8,15.04,9.21
75760,18.8,15.04,9.21
75761,18.8,15.04,9.21
75762,18.8,15.04,9.92
75763,18.8,15.04,9.92
75764,17.94,15.04,9.92
75765,17.94,15.04,9.92
75766,17.94,15.04,10.39
75767,17.94,15.04,10.39
75768,17.94,15.04,10.39
75769,17.94,15.04,10.39
75770,17.94,15.04,10.79
75771,17.94,15.04,10.79
75772,17.94,15.04,10.79
75773,17.94,15.73,10.79
75774,17.94,15.73,10.79
75775,17.94,15.73,10.79
75776,17.94,15.73,10.79
75777,17.94,15.72,11.0
75778,17.94,15.72,11.0
75779,17.94,15.72,11.0
75780,17.94,15.72,11.31
75781,17.94,16.41,11.31
75782,17.94,16.41,11.31
75783,17.94,16.41,11.31
75784,17.94,16.41,11.31
75785,17.94,16.41,11.48
75786,17.94,16.41,11.48
75787,17.94,16.41,11.48
75788,17.94,16.41,11.48
75789,17.94,16.41,11.1
75790,17.94,16.41,11.1
75791,17.94,16.41,11.1
75792,17.94,16.41,11.1
75793,17.94,16.41,12.62
75794,17.94,16.41,12.62
75795,17.94,16.41,12.62
75796,17.94,16.41,12.62
75797,17.94,16.41,12.62
75798,17.94,16.41,10.99
75799,17.94,16.41,10.99
75800,17.94,16.41,10.99
75801,17.94,16.41,10.99
75802,17.94,16.41,10.54
75803,17.94,16.41,10.54
75804,17.94,16.41,10.54
75805,17.94,16.39,10.54
75806,17.94,16.39,10.54
75807,17.94,16.39,10.54
75808,17.94,16.39,10.54
75809,17.94,16.39,10.54
75810,17.94,16.39,10.54
75811,17.94,17.4,9.47
75812,17.94,17.4,9.47
75813,17.94,17.4,9.47
75814,17.94,17.4,10.34
75815,17.94,17.4,10.34
75816,17.94,17.4,10.34
75817,17.94,17.4,10.34
75818,17.94,17.4,10.34
75819,17.94,17.4,10.13
75820,17.94,17.4,10.13
75821,17.94,17.4,10.13
75822,17.94,17.4,10.13
75823,17.94,17.4,10.13
75824,17.94,17.4,11.37
75825,17.94,17.4,11.37
75826,17.94,17.4,11.37
75827,17.94,17.4,10.65
75828,17.94,17.4,10.65
75829,17.94,17.4,10.65
75830,17.94,17.4,10.65
75831,17.94,17.4,10.65
75832,17.94,17.4,10.65
75833,17.94,17.4,10.65
75834,17.94,17.4,10.65
75835,17.94,17.4,10.65
75836,17.94,17.4,10.04
75837,17.94,17.4,10.04
75838,17.94,17.4,10.04
75839,17.94,17.4,10.0
75840,17.94,17.4,10.0
75841,17.94,17.4,10.0
75842,17.94,17.4,10.0
75843,17.94,17.4,10.0
75844,17.94,17.4,10.0
75845,17.94,17.4,10.0
75846,17.94,17.4,10.0
75847,17.94,17.4,10.0
75848,17.94,17.4,10.0
75849,17.94,17.4,9.69
75850,17.94,17.4,9.69
75851,17.94,17.4,9.69
75852,17.94,17.4,9.69
75853,17.94,17.4,10.36
75854,17.94,17.4,10.36
75855,17.94,17.4,10.36
75856,17.94,17.4,10.36
75857,17.94,17.4,9.84
75858,17.94,17.4,9.84
75859,17.94,17.4,9.84
75860,17.94,17.4,9.84
75861,17.94,17.4,9.84
75862,17.94,17.4,9.84
75863,17.94,17.4,9.73
75864,17.94,17.4,9.73
75865,17.94,17.4,9.73
75866,17.94,17.4,9.73
75867,17.94,18.65,9.82
75868,17.94,18.65,9.82
75869,17.94,18.65,9.82
75870,17.94,18.65,9.82
75871,17.94,18.65,9.82
75872,17.94,18.65,9.82
75873,17.94,18.65,10.34
75874,17.94,18.65,10.34
75875,17.94,18.65,10.34
75876,17.94,18.65,10.34
75877,17.94,18.65,10.1
75878,15.69,18.65,10.1
75879,15.69,18.65,10.1
75880,15.69,18.65,10.68
75881,15.69,19.21,10.68
75882,15.69,19.21,10.68
75883,18.4,19.21,10.68
75884,18.4,19.21,8.84
75885,18.4,19.21,8.84
75886,18.4,19.21,8.84
75887,18.4,19.21,8.84
75888,18.4,19.21,11.06
75889,18.4,19.21,11.06
75890,18.4,19.21,11.06
75891,18.4,19.21,11.06
75892,18.4,19.21,11.06
75893,18.4,19.21,11.06
75894,18.4,19.21,10.84
75895,18.4,19.21,10.84
75896,18.4,19.21,10.84
75897,18.4,19.21,10.84
75898,18.4,19.21,10.84
75899,18.4,19.21,10.84
75900,18.4,19.21,10.73
75901,18.4,19.21,10.73
75902,18.4,19.21,10.73
75903,18.4,19.21,10.73
75904,18.4,19.21,10.73
75905,18.4,21.97,10.86
75906,18.4,21.97,10.86
75907,18.4,21.97,10.86
75908,18.4,21.97,10.86
75909,18.4,21.97,11.09
75910,18.4,21.97,11.09
75911,18.4,21.97,11.09
75912,18.4,21.97,11.71
75913,18.4,21.97,11.71
75914,18.4,21.97,11.71
75915,18.4,21.97,11.71
75916,18.4,21.97,11.05
75917,18.4,21.97,11.05
75918,18.4,21.97,11.05
75919,18.4,21.97,11.05
75920,18.4,21.97,11.05
75921,18.4,21.97,11.05
75922,18.4,21.97,11.05
75923,18.4,21.97,11.18
75924,18.4,21.97,11.18
75925,18.4,21.97,11.18
75926,18.4,21.97,11.05
75927,18.4,21.97,11.05
75928,18.4,21.97,11.05
75929,18.4,21.97,11.05
75930,18.4,21.97,11.05
75931,18.4,21.97,11.46
75932,18.4,21.97,11.46
75933,18.4,21.97,11.46
75934,18.4,21.97,10.77
75935,18.4,21.97,10.77
75936,18.4,21.97,10.77
75937,18.4,21.97,10.77
75938,18.4,21.97,11.55
75939,18.4,21.97,11.55
75940,18.4,21.97,11.55
75941,18.4,21.97,11.55
75942,18.4,21.97,11.55
75943,18.4,21.97,11.51
75944,18.4,21.97,11.51
75945,18.4,21.97,11.51
75946,18.4,21.97,11.51
75947,18.4,21.97,11.51
75948,18.4,21.97,11.51
75949,18.4,21.97,11.51
75950,18.4,21.97,11.54
75951,18.4,21.97,11.54
75952,18.4,21.97,11.54
75953,18.4,21.97,11.54
75954,18.4,21.97,11.9
75955,18.4,21.97,11.9
75956,18.4,21.97,11.9
75957,18.4,21.97,11.9
75958,18.4,21.97,11.9
75959,18.4,21.97,11.9
75960,18.4,21.97,11.69
75961,18.4,21.97,11.69
75962,18.4,21.97,11.69
75963,18.4,21.97,11.69
75964,18.4,21.97,11.69
75965,18.4,21.97,11.69
75966,18.4,21.97,11.79
75967,18.4,21.97,11.79
75968,18.4,21.97,11.79
75969,18.4,21.97,11.79
75970,18.4,21.97,11.72
75971,18.4,21.97,11.72
75972,18.4,21.97,11.72
75973,18.4,21.97,11.72
75974,18.4,21.97,11.33
75975,18.4,21.97,11.33
75976,18.4,21.97,11.33
75977,18.4,21.97,11.33
75978,18.4,21.97,11.36
75979,18.4,21.97,11.36
75980,18.4,21.97,11.36
75981,18.4,21.97,11.15
75982,18.4,21.97,11.15
75983,18.4,21.97,11.15
75984,18.4,21.97,11.15
75985,18.4,21.97,11.15
75986,18.4,21.97,11.15
75987,18.4,21.97,11.15
75988,18.4,21.97,11.78
75989,18.4,21.97,11.78
75990,18.4,21.97,11.78
75991,18.4,21.97,11.78
75992,18.4,21.97,13.38
75993,18.4,21.97,13.38
75994,18.4,21.97,13.38
75995,18.4,21.97,12.13
75996,18.4,19.83,12.13
75997,18.4,19.83,12.13
75998,18.4,19.83,12.13
75999,18.4,19.83,12.13
76000,18.4,19.83,13.21
76001,18.4,19.83,13.21
76002,18.4,19.83,13.21
76003,18.4,19.83,13.21
76004,18.4,19.83,12.36
76005,18.4,19.83,12.36
76006,18.4,19.83,12.36
76007,18.4,19.83,12.36
76008,18.4,19.83,12.36
76009,18.4,19.83,11.87
76010,18.4,19.83,11.87
76011,16.13,19.83,11.87
76012,16.13,19.83,11.87
76013,16.13,19.83,11.87
76014,16.13,19.83,11.68
76015,16.13,19.83,11.68
76016,16.13,19.83,11.68
76017,16.13,19.83,11.68
76018,16.13,19.83,11.68
76019,16.13,19.83,11.68
76020,16.13,19.83,11.68
76021,18.61,19.83,12.51
76022,18.61,19.83,12.51
76023,18.61,19.83,12.51
76024,18.61,19.83,12.51
76025,18.61,19.83,12.51
76026,18.61,19.83,12.51
76027,18.61,19.83,13.03
76028,18.61,19.83,13.03
76029,18.61,19.83,13.03
76030,18.61,19.83,13.03
76031,18.61,19.83,13.03
76032,18.61,19.83,13.03
76033,18.61,19.83,11.49
76034,18.61,19.83,11.49
76035,18.61,19.83,11.49
76036,18.61,19.83,11.49
76037,18.61,19.83,10.26
76038,18.61,19.83,10.26
76039,18.61,19.83,10.26
76040,18.61,19.83,11.15
76041,18.61,19.83,11.15
76042,18.61,19.83,11.15
76043,18.61,19.83,11.15
76044,18.61,19.83,11.15
76045,18.61,19.83,11.15
76046,18.61,19.83,11.15
76047,18.61,19.83,11.47
76048,18.61,19.83,11.47
76049,18.61,19.83,11.47
76050,18.61,19.83,11.47
76051,18.61,19.83,11.47
76052,18.61,19.83,11.47
76053,18.61,19.83,11.48
76054,18.61,19.83,11.48
76055,18.61,19.83,11.48
76056,18.61,19.83,11.48
76057,18.61,19.83,11.77
76058,18.61,19.83,11.77
76059,18.61,16.77,11.77
76060,18.61,16.77,11.77
76061,18.61,16.77,11.77
76062,18.61,16.77,11.77
76063,18.61,16.77,11.77
76064,18.61,16.77,12.14
76065,18.61,16.77,12.14
76066,18.61,16.77,12.14
76067,18.61,16.77,12.14
76068,18.61,16.77,12.14
76069,18.93,16.77,12.14
76070,18.93,19.02,11.92
76071,18.93,19.02,11.92
76072,18.93,19.02,11.92
76073,18.93,22.14,11.92
76074,18.93,22.14,11.92
76075,18.93,22.14,11.92
76076,18.93,22.14,11.49
76077,18.93,22.14,11.49
76078,18.93,22.14,11.49
76079,18.93,22.14,11.49
76080,18.93,22.14,13.08
76081,18.93,22.14,13.08
76082,18.93,22.14,13.08
76083,20.09,22.14,13.08
76084,20.09,22.14,11.91
76085,20.09,22.14,11.91
76086,20.09,22.14,11.91
76087,20.09,22.14,11.91
76088,20.09,22.14,11.61
76089,20.09,22.14,11.61
76090,20.09,22.14,11.61
76091,20.09,22.14,11.61
76092,20.09,22.14,12.4
76093,20.09,22.14,12.4
76094,20.09,22.14,12.4
76095,20.09,22.14,12.4
76096,20.09,22.14,12.4
76097,20.09,22.14,12.4
76098,20.09,22.14,12.4
76099,20.09,22.14,12.4
76100,20.09,22.14,12.48
76101,20.09,22.14,12.48
76102,20.09,22.14,12.48
76103,20.09,22.14,12.48
76104,20.09,22.14,12.58
76105,20.09,22.14,12.58
76106,20.09,22.14,12.58
76107,20.09,22.14,12.58
76108,20.09,22.14,12.58
76109,20.09,22.14,12.58
76110,20.09,22.14,12.58
76111,20.09,22.14,12.41
76112,20.09,22.14,12.41
76113,20.09,22.14,12.41
76114,20.09,22.14,13.04
76115,20.09,22.14,13.04
76116,20.09,22.14,13.04
76117,20.09,22.14,13.04
76118,20.09,22.14,12.25
76119,20.09,22.14,12.25
76120,20.09,22.14,12.25
76121,20.09,22.14,12.25
76122,20.09,22.14,11.72
76123,20.09,22.14,11.72
76124,20.09,22.14,11.72
76125,20.09,22.14,11.72
76126,20.09,22.14,11.72
76127,20.09,22.14,11.72
76128,20.09,22.14,12.49
76129,20.09,22.14,12.49
76130,20.09,22.14,12.49
76131,20.09,22.14,12.49
76132,20.09,22.14,12.01
76133,20.09,22.14,12.01
76134,20.09,22.14,12.01
76135,20.09,22.14,12.01
76136,20.09,22.14,12.01
76137,20.09,22.14,12.01
76138,20.09,22.14,12.01
76139,20.09,22.14,12.01
76140,20.09,22.14,12.01
76141,20.09,22.14,11.13
76142,20.09,22.14,11.13
76143,20.09,22.14,11.13
76144,20.09,22.14,11.13
76145,20.09,22.14,11.13
76146,20.09,22.14,11.13
76147,20.09,22.14,10.59
76148,20.09,22.14,10.59
76149,20.09,22.14,10.59
76150,20.09,22.14,10.84
76151,20.09,22.14,10.84
76152,20.09,22.14,10.84
76153,20.09,17.45,10.84
76154,20.09,17.45,10.6
76155,20.09,17.45,10.6
76156,20.09,17.45,10.6
76157,20.09,17.45,10.6
76158,20.09,17.45,10.6
76159,20.09,17.45,10.55
76160,20.09,17.45,10.55
76161,20.09,17.45,10.55
76162,20.09,17.45,10.62
76163,20.09,17.45,10.62
76164,20.09,17.45,10.62
76165,20.09,17.45,10.62
76166,20.09,17.45,10.62
76167,20.09,17.45,10.62
76168,20.09,17.45,12.15
76169,20.09,17.45,12.15
76170,20.09,17.45,12.15
76171,20.09,17.45,12.15
76172,20.09,17.45,12.26
76173,20.09,17.45,12.26
76174,20.09,17.45,12.26
76175,20.09,17.45,12.29
76176,20.09,17.45,12.29
76177,20.09,17.45,12.29
76178,20.09,17.45,12.29
76179,20.09,17.45,12.29
76180,20.09,17.45,12.48
76181,20.09,17.45,12.48
76182,20.09,17.45,12.48
76183,20.09,17.45,12.48
76184,20.09,17.45,12.48
76185,20.09,17.45,12.48
76186,20.09,17.45,12.74
76187,20.09,17.45,12.74
76188,20.09,17.45,12.74
76189,20.09,17.45,12.74
76190,20.09,17.45,12.74
76191,20.09,17.45,12.74
76192,20.09,17.45,12.74
76193,20.09,17.45,12.74
76194,20.09,17.45,12.05
76195,20.09,17.45,12.05
76196,20.09,17.45,12.05
76197,20.09,17.45,11.6
76198,20.09,17.45,11.6
76199,20.09,17.45,11.6
76200,20.09,17.45,11.6
76201,20.09,17.45,12.04
76202,20.09,17.45,12.04
76203,20.09,17.45,12.04
76204,20.09,17.45,12.04
76205,20.09,17.45,12.04
76206,20.09,16.48,12.04
76207,20.09,16.48,12.04
76208,20.09,16.48,12.04
76209,20.09,16.48,9.99
76210,20.09,16.48,9.99
76211,20.09,16.48,9.99
76212,20.09,16.48,9.99
76213,20.09,16.48,11.33
76214,20.09,16.48,11.33
76215,20.09,16.48,11.33
76216,20.09,16.48,11.33
76217,20.09,16.48,12.96
76218,20.09,16.48,12.96
76219,20.09,16.48,12.96
76220,20.09,16.48,13.29
76221,20.09,16.48,13.29
76222,20.09,16.48,13.29
76223,20.09,16.48,13.29
76224,20.09,16.48,13.29
76225,20.09,16.48,13.29
76226,20.09,16.48,13.29
76227,20.09,16.48,12.24
76228,20.09,16.48,12.24
76229,20.09,16.48,12.24
76230,20.09,16.48,12.24
76231,20.09,16.48,12.13
76232,20.09,16.48,12.13
76233,20.09,16.48,12.13
76234,20.09,16.48,12.13
76235,20.09,13.38,12.13
76236,20.09,13.38,12.13
76237,20.09,13.38,12.19
76238,20.09,13.38,12.19
76239,20.09,13.38,12.19
76240,20.09,13.38,12.19
76241,20.09,13.33,13.12
76242,20.09,13.33,13.12
76243,20.09,13.33,13.12
76244,20.09,13.34,13.35
76245,20.09,13.34,13.35
76246,20.09,13.34,13.35
76247,20.09,13.34,13.35
76248,20.09,13.34,13.35
76249,20.09,12.67,12.4
76250,20.09,12.67,12.4
76251,20.09,12.67,12.4
76252,20.09,12.67,12.4
76253,20.09,12.67,12.4
76254,20.09,13.15,12.4
76255,20.09,13.15,11.88
76256,20.09,13.15,11.88
76257,20.09,13.15,11.88
76258,20.09,13.15,11.88
76259,20.09,13.15,11.88
76260,20.09,15.03,11.88
76261,20.09,15.03,11.88
76262,17.23,15.03,11.88
76263,17.23,15.03,11.88
76264,17.23,15.03,11.88
76265,16.3,15.03,11.88
76266,16.3,15.03,11.88
76267,16.3,15.03,11.88
76268,16.3,15.03,13.01
76269,16.3,15.03,13.01
76270,16.3,15.03,13.01
76271,16.3,15.03,13.71
76272,16.3,15.03,13.71
76273,16.3,15.03,13.71
76274,16.3,15.03,13.71
76275,16.3,15.03,13.71
76276,16.3,15.03,13.71
76277,16.3,15.03,9.42
76278,16.3,15.03,9.42
76279,16.3,15.03,9.42
76280,16.3,15.03,9.42
76281,16.3,15.03,12.25
76282,16.3,15.03,12.25
76283,16.3,15.03,12.25
76284,16.3,15.03,12.25
76285,16.3,15.03,12.25
76286,16.3,15.03,9.95
76287,16.3,15.03,9.95
76288,16.3,15.03,9.95
76289,16.3,15.03,9.95
76290,16.3,15.03,9.95
76291,16.3,15.03,10.2
76292,16.3,15.03,10.2
76293,16.3,15.03,10.2
76294,16.3,15.03,10.2
76295,16.3,15.03,10.2
76296,16.3,15.03,10.2
76297,16.3,15.03,10.2
76298,16.3,15.03,10.2
76299,16.3,15.03,10.2
76300,16.3,15.03,10.2
76301,16.3,15.03,10.44
76302,16.3,15.03,10.44
76303,16.3,15.03,10.44
76304,16.3,15.03,10.44
76305,17.09,15.03,10.57
76306,17.09,15.03,10.57
76307,17.09,15.03,10.57
76308,17.09,15.03,10.57
76309,17.09,15.03,10.57
76310,17.09,15.03,9.51
76311,17.09,15.03,9.51
76312,17.09,15.03,9.51
76313,17.09,15.03,9.51
76314,17.09,15.03,10.04
76315,17.09,15.03,10.04
76316,17.09,15.03,10.04
76317,17.09,15.03,10.45
76318,17.09,15.03,10.45
76319,17.09,15.03,10.45
76320,17.09,15.03,10.45
76321,17.09,15.03,9.84
76322,17.09,15.03,9.84
76323,17.09,15.03,9.84
76324,17.09,15.03,9.84
76325,17.09,15.03,9.84
76326,17.09,15.03,9.84
76327,17.09,15.03,9.84
76328,17.09,15.03,10.69
76329,17.09,15.03,10.69
76330,17.09,15.03,10.69
76331,17.09,15.03,11.24
76332,17.09,15.03,11.24
76333,17.09,15.03,11.24
76334,17.09,15.03,11.24
76335,17.09,15.03,11.24
76336,17.09,15.03,11.28
76337,17.09,15.03,11.28
76338,17.09,15.03,11.28
76339,17.09,15.03,11.28
76340,17.09,15.03,11.14
76341,17.09,15.03,11.14
76342,17.09,15.03,11.14
76343,17.09,15.03,11.14
76344,17.09,15.03,11.14
76345,17.09,15.03,11.14
76346,17.09,15.03,11.14
76347,17.09,15.03,11.6
76348,17.09,15.03,11.6
76349,17.09,15.03,11.6
76350,17.09,15.03,11.6
76351,17.09,15.03,11.6
76352,17.09,15.03,11.6
76353,17.09,15.03,11.76
76354,17.09,15.03,11.76
76355,17.09,15.03,11.76
76356,17.09,15.03,11.91
76357,17.09,15.03,11.91
76358,17.09,15.03,11.91
76359,17.09,15.03,11.91
76360,17.09,15.03,11.91
76361,17.09,15.03,11.91
76362,17.09,15.03,11.91
76363,17.09,15.03,11.76
76364,17.09,15.03,11.76
76365,17.09,15.03,11.76
76366,17.09,15.03,11.76
76367,17.09,15.03,11.93
76368,17.09,15.03,11.93
76369,17.09,15.03,11.93
76370,17.09,15.03,11.93
76371,17.09,15.03,10.9
76372,17.09,15.03,10.9
76373,17.09,15.03,10.9
76374,17.09,15.03,10.9
76375,17.09,15.03,10.9
76376,17.09,15.03,10.9
76377,17.09,15.03,10.9
76378,17.09,15.03,11.75
76379,17.09,15.03,11.75
76380,17.09,15.03,11.75
76381,17.09,15.03,11.75
76382,17.09,15.03,11.28
76383,17.09,15.03,11.28
76384,17.09,15.03,11.28
76385,17.09,15.03,11.28
76386,17.09,15.03,11.28
76387,17.09,15.03,10.97
76388,17.09,15.03,10.97
76389,17.09,15.03,10.97
76390,17.09,15.03,10.97
76391,17.09,15.03,11.61
76392,17.09,15.03,11.61
76393,17.09,15.03,11.61
76394,17.09,15.03,11.61
76395,17.09,15.03,10.09
76396,17.09,15.03,10.09
76397,17.09,15.03,10.09
76398,17.09,15.03,10.09
76399,17.09,15.03,10.09
76400,17.09,15.03,10.09
76401,17.09,15.03,10.09
76402,17.09,15.03,11.39
76403,17.09,15.03,11.39
76404,17.09,15.03,11.39
76405,17.09,15.03,11.7
76406,17.09,15.03,11.7
76407,17.09,15.03,11.7
76408,17.09,15.03,11.7
76409,17.09,15.03,11.64
76410,17.09,15.03,11.64
76411,17.09,15.03,11.64
76412,17.09,15.03,11.64
76413,17.09,15.03,11.64
76414,17.09,15.03,11.64
76415,17.09,15.03,11.19
76416,17.09,15.03,11.19
76417,17.09,15.03,11.19
76418,17.09,15.03,11.19
